"id","ts","temp_c","led_on","raw_adc","v_volts","rt_kohm","device_id","source"
"1490","2025-11-14 10:37:36.041667-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1489","2025-11-14 10:37:26.031075-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1488","2025-11-14 10:37:16.021646-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1487","2025-11-14 10:37:06.009733-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1486","2025-11-14 10:36:55.999028-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1485","2025-11-14 10:36:45.989022-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1484","2025-11-14 10:36:35.978047-03","22.950",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1483","2025-11-14 10:36:25.967223-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1482","2025-11-14 10:36:15.957575-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1481","2025-11-14 10:36:05.946519-03","23.090",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1480","2025-11-14 10:35:55.935847-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1479","2025-11-14 10:35:45.922832-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1478","2025-11-14 10:35:35.914441-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1477","2025-11-14 10:35:25.901488-03","22.750",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1476","2025-11-14 10:35:15.885102-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1475","2025-11-14 10:35:05.882538-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1474","2025-11-14 10:34:55.866336-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1473","2025-11-14 10:34:45.86202-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1472","2025-11-14 10:34:35.851765-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1471","2025-11-14 10:34:25.841064-03","23.820",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1470","2025-11-14 10:34:15.830342-03","25.570",True,NULL,NULL,NULL,"esp8266-d2","serial"
"1469","2025-11-14 10:34:05.819794-03","26.100",True,NULL,NULL,NULL,"esp8266-d2","serial"
"1468","2025-11-14 10:33:55.809598-03","22.890",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1467","2025-11-14 10:33:45.793752-03","22.920",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1466","2025-11-14 10:33:35.783939-03","22.920",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1465","2025-11-14 10:33:25.778452-03","22.790",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1464","2025-11-14 10:33:15.766842-03","22.820",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1463","2025-11-14 10:33:05.756178-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1462","2025-11-14 10:32:55.746185-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1461","2025-11-14 10:32:45.735404-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1460","2025-11-14 10:32:35.723777-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1459","2025-11-14 10:32:25.713126-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1458","2025-11-14 10:32:15.703456-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1457","2025-11-14 10:32:05.686799-03","22.850",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1456","2025-11-14 10:31:55.673659-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1455","2025-11-14 10:31:45.672933-03","22.930",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1454","2025-11-14 10:31:35.661409-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1453","2025-11-14 10:31:25.648024-03","22.910",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1452","2025-11-14 10:31:15.638693-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1451","2025-11-14 10:31:05.625571-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1450","2025-11-14 10:30:55.617513-03","22.910",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1449","2025-11-14 10:30:45.60925-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1448","2025-11-14 10:30:35.598104-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1447","2025-11-14 10:30:25.58146-03","22.750",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1446","2025-11-14 10:30:15.575748-03","22.790",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1445","2025-11-14 10:30:05.567026-03","22.810",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1444","2025-11-14 10:29:55.551752-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1443","2025-11-14 10:29:45.544339-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1442","2025-11-14 10:29:35.534701-03","22.500",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1441","2025-11-14 10:29:25.523802-03","22.660",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1440","2025-11-14 10:29:15.513272-03","22.520",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1439","2025-11-14 10:29:05.502849-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1438","2025-11-14 10:28:55.489494-03","22.430",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1437","2025-11-14 10:28:45.48164-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1436","2025-11-14 10:28:35.470927-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1435","2025-11-14 10:28:25.455807-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1434","2025-11-14 10:28:15.448884-03","22.540",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1433","2025-11-14 10:28:05.433391-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1432","2025-11-14 10:27:55.420987-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1431","2025-11-14 10:27:45.409531-03","22.530",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1430","2025-11-14 10:27:35.405653-03","22.530",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1429","2025-11-14 10:27:25.397411-03","22.580",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1428","2025-11-14 10:27:15.387708-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1427","2025-11-14 10:27:05.375921-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1426","2025-11-14 10:26:55.364177-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1425","2025-11-14 10:26:45.353328-03","22.470",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1424","2025-11-14 10:26:35.343472-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1423","2025-11-14 10:26:25.333463-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1422","2025-11-14 10:26:15.323195-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1421","2025-11-14 10:26:05.312792-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1420","2025-11-14 10:25:55.302066-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1419","2025-11-14 10:25:45.292973-03","22.560",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1418","2025-11-14 10:25:35.28085-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1417","2025-11-14 10:25:25.269862-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1416","2025-11-14 10:25:15.259254-03","22.410",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1415","2025-11-14 10:25:05.251305-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1414","2025-11-14 10:24:55.236141-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1413","2025-11-14 10:24:45.221003-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1412","2025-11-14 10:24:35.212728-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1411","2025-11-14 10:24:25.197544-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1410","2025-11-14 10:24:15.190106-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1409","2025-11-14 10:24:05.180801-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1408","2025-11-14 10:23:55.168879-03","22.280",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1407","2025-11-14 10:23:45.154493-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1406","2025-11-14 10:23:35.146688-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1405","2025-11-14 10:23:25.143177-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1404","2025-11-14 10:23:15.131901-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1403","2025-11-14 10:23:05.118473-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1402","2025-11-14 10:22:55.109196-03","22.320",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1401","2025-11-14 10:22:45.095483-03","22.360",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1400","2025-11-14 10:22:35.086393-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1399","2025-11-14 10:22:25.077714-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1398","2025-11-14 10:22:15.061001-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1397","2025-11-14 10:22:05.04861-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1396","2025-11-14 10:21:55.040654-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1395","2025-11-14 10:21:45.037016-03","22.100",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1394","2025-11-14 10:21:35.023024-03","22.170",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1393","2025-11-14 10:21:25.008198-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1392","2025-11-14 10:21:15.003877-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1391","2025-11-14 10:21:04.991428-03","22.670",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1390","2025-11-14 10:20:54.985075-03","22.860",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1389","2025-11-14 10:20:44.965456-03","22.770",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1388","2025-11-14 10:20:34.957324-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1387","2025-11-14 10:20:24.950735-03","22.410",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1386","2025-11-14 10:20:14.935794-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1385","2025-11-14 10:20:04.927705-03","22.400",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1384","2025-11-14 10:19:54.91888-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1383","2025-11-14 10:19:44.905897-03","22.460",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1382","2025-11-14 10:19:34.90092-03","22.510",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1381","2025-11-14 10:19:24.889858-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1380","2025-11-14 10:19:14.878137-03","22.240",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1379","2025-11-14 10:19:04.867873-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1378","2025-11-14 10:18:54.857388-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1377","2025-11-14 10:18:44.846204-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1376","2025-11-14 10:18:34.835978-03","22.390",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1375","2025-11-14 10:18:24.825505-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1374","2025-11-14 10:18:14.814311-03","22.430",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1373","2025-11-14 10:18:04.804024-03","22.780",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1372","2025-11-14 10:17:54.790564-03","22.460",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1371","2025-11-14 10:17:44.781403-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1370","2025-11-14 10:17:34.772549-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1369","2025-11-14 10:17:24.762553-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1368","2025-11-14 10:17:14.751734-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1367","2025-11-14 10:17:04.740801-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1366","2025-11-14 10:16:54.729844-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1365","2025-11-14 10:16:44.719862-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1364","2025-11-14 10:16:34.710038-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1363","2025-11-14 10:16:24.69084-03","22.180",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1362","2025-11-14 10:16:14.680718-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1361","2025-11-14 10:16:04.67824-03","22.230",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1360","2025-11-14 10:15:54.662839-03","22.350",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1359","2025-11-14 10:15:44.653524-03","22.670",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1358","2025-11-14 10:15:34.644864-03","22.770",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1357","2025-11-14 10:15:24.635423-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1356","2025-11-14 10:15:14.625237-03","22.740",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1355","2025-11-14 10:15:04.614572-03","22.680",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1354","2025-11-14 10:14:54.603882-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1353","2025-11-14 10:14:44.5919-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1352","2025-11-14 10:14:34.580501-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1351","2025-11-14 10:14:24.569669-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1350","2025-11-14 10:14:14.561449-03","22.360",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1349","2025-11-14 10:14:04.544732-03","22.300",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1348","2025-11-14 10:13:54.540331-03","22.330",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1347","2025-11-14 10:13:44.529312-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1346","2025-11-14 10:13:34.518669-03","22.270",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1345","2025-11-14 10:13:24.501246-03","22.280",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1344","2025-11-14 10:13:14.495785-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1343","2025-11-14 10:13:04.488275-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1342","2025-11-14 10:12:54.477407-03","22.330",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1341","2025-11-14 10:12:44.467493-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1340","2025-11-14 10:12:34.455692-03","22.280",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1339","2025-11-14 10:12:24.445975-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1338","2025-11-14 10:12:14.434748-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1337","2025-11-14 10:12:04.424502-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1336","2025-11-14 10:11:54.413708-03","22.170",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1335","2025-11-14 10:11:44.403498-03","22.260",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1334","2025-11-14 10:11:34.392226-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1333","2025-11-14 10:11:24.381058-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1332","2025-11-14 10:11:14.363981-03","22.640",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1331","2025-11-14 10:11:04.357317-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1330","2025-11-14 10:10:54.350015-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1329","2025-11-14 10:10:44.33898-03","22.350",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1328","2025-11-14 10:10:34.329091-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1327","2025-11-14 10:10:24.318112-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1326","2025-11-14 10:10:14.307405-03","22.360",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1325","2025-11-14 10:10:04.296812-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1324","2025-11-14 10:09:54.279953-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1323","2025-11-14 10:09:44.276107-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1322","2025-11-14 10:09:34.261828-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1321","2025-11-14 10:09:24.255153-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1320","2025-11-14 10:09:14.246041-03","22.330",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1319","2025-11-14 10:09:04.233919-03","22.240",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1318","2025-11-14 10:08:54.223929-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1317","2025-11-14 10:08:44.21138-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1316","2025-11-14 10:08:34.200729-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1315","2025-11-14 10:08:24.190805-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1314","2025-11-14 10:08:14.179403-03","22.390",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1313","2025-11-14 10:08:04.170128-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1312","2025-11-14 10:07:54.159023-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1311","2025-11-14 10:07:44.147883-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1310","2025-11-14 10:07:34.138143-03","22.260",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1309","2025-11-14 10:07:24.128129-03","22.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1308","2025-11-14 10:07:14.117887-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1307","2025-11-14 10:07:04.107094-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1306","2025-11-14 10:06:54.09052-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1305","2025-11-14 10:06:44.076023-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1304","2025-11-14 10:06:34.075518-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1303","2025-11-14 10:06:24.064594-03","22.080",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1302","2025-11-14 10:06:14.054002-03","22.090",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1301","2025-11-14 10:06:04.0442-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1300","2025-11-14 10:05:54.033275-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1299","2025-11-14 10:05:44.022536-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1298","2025-11-14 10:05:34.011731-03","22.230",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1297","2025-11-14 10:05:23.997362-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1296","2025-11-14 10:05:13.985077-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1295","2025-11-14 10:05:03.979963-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1294","2025-11-14 10:04:53.961672-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1293","2025-11-14 10:04:43.95956-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1292","2025-11-14 10:04:33.949147-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1291","2025-11-14 10:04:23.938835-03","22.100",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1290","2025-11-14 10:04:13.926433-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1289","2025-11-14 10:04:03.916937-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1288","2025-11-14 10:03:53.906192-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1287","2025-11-14 10:03:43.895129-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1286","2025-11-14 10:03:33.875849-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1285","2025-11-14 10:03:23.872554-03","22.420",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1284","2025-11-14 10:03:13.864414-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1283","2025-11-14 10:03:03.852766-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1282","2025-11-14 10:02:53.842419-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1281","2025-11-14 10:02:43.831803-03","22.310",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1280","2025-11-14 10:02:33.817397-03","22.340",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1279","2025-11-14 10:02:23.811186-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1278","2025-11-14 10:02:13.797855-03","22.190",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1277","2025-11-14 10:02:03.789275-03","22.160",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1276","2025-11-14 10:01:53.773773-03","22.150",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1275","2025-11-14 10:01:43.766906-03","22.200",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1274","2025-11-14 10:01:33.752091-03","22.170",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1273","2025-11-14 10:01:23.747756-03","22.220",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1272","2025-11-14 10:01:13.727567-03","22.200",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1271","2025-11-14 10:01:03.726582-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1270","2025-11-14 10:00:53.709435-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1269","2025-11-14 10:00:43.70424-03","22.260",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1268","2025-11-14 10:00:33.694203-03","22.250",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1246","2025-11-13 17:05:34.104999-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1245","2025-11-13 16:58:13.119662-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1244","2025-11-13 16:58:03.10822-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1243","2025-11-13 16:57:53.098156-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1242","2025-11-13 16:57:43.088732-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1241","2025-11-13 16:57:33.076953-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1240","2025-11-13 16:57:23.066576-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1239","2025-11-13 16:57:13.055899-03","22.950",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1238","2025-11-13 16:57:03.045368-03","22.960",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1237","2025-11-13 16:56:53.034559-03","23.020",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1236","2025-11-13 16:56:43.024541-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1235","2025-11-13 16:56:33.01433-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1234","2025-11-13 16:56:23.004279-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1233","2025-11-13 16:56:12.993563-03","22.950",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1232","2025-11-13 16:56:02.982305-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1231","2025-11-13 16:55:52.971896-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1230","2025-11-13 16:55:42.961853-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1229","2025-11-13 16:55:32.950247-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1228","2025-11-13 16:55:22.939885-03","23.140",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1227","2025-11-13 16:55:12.929614-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1226","2025-11-13 16:55:02.918705-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1225","2025-11-13 16:54:52.909886-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1224","2025-11-13 16:54:42.896556-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1223","2025-11-13 16:54:32.886336-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1222","2025-11-13 16:54:22.876163-03","23.200",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1221","2025-11-13 16:54:12.86816-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1220","2025-11-13 16:54:02.85527-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1219","2025-11-13 16:53:52.844722-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1218","2025-11-13 16:53:42.834901-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1217","2025-11-13 16:53:32.823926-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1216","2025-11-13 16:53:22.813834-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1215","2025-11-13 16:53:12.801666-03","23.210",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1214","2025-11-13 16:53:02.791188-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1213","2025-11-13 16:52:52.781156-03","23.120",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1212","2025-11-13 16:52:42.770642-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1211","2025-11-13 16:52:32.759871-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1210","2025-11-13 16:52:22.749307-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1209","2025-11-13 16:52:12.739158-03","22.980",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1208","2025-11-13 16:52:02.728344-03","23.030",False,NULL,NULL,NULL,"esp8266-d2","serial"
"1207","2025-11-13 16:51:52.716988-03","22.940",False,NULL,NULL,NULL,"esp8266-d2","serial"
